year,ent_by,site,date,round,obs,tran,t_c,quadrat,plant_code,plant_genus,plant_species,count,count_unit,notes
2015,RT,SH,12-Jun,1,ES,1,C,10,APCA,Apocynum,cannabium,35,flr,
2015,RT,SH,12-Jun,1,ES,1,T,1,PLLA,Plantago ,lanceolata,1,inf ,
2015,RT,SH,12-Jun,1,ES,1,T,1,CIAR4,Cirsium,arvense,1,inf ,
2015,RT,SH,12-Jun,1,ES,1,T,2,PLLA,Plantago ,lanceolata,2,inf ,
2015,RT,SH,12-Jun,1,ES,1,T,3,CIAR4,Cirsium,arvense,2,inf ,
2015,RT,SH,12-Jun,1,ES,1,T,3,SILA21,Silene,latifolia,2,flr,
2015,RT,SH,12-Jun,1,ES,1,T,4,PLLA,Plantago ,lanceolata,6,inf ,
2015,RT,SH,12-Jun,1,ES,1,T,5,none,none,none,0,,
2015,RT,SH,12-Jun,1,ES,1,T,6,none,none,none,0,,
2015,RT,SH,12-Jun,1,ES,1,T,7,PLLA,Plantago ,lanceolata,4,inf ,
2015,RT,SH,12-Jun,1,ES,1,T,7,SILA21,Silene,latifolia,4,flr,
2015,RT,SH,12-Jun,1,ES,1,T,7,ERAN,Erigeron,annuus,9,inf ,
2015,RT,SH,12-Jun,1,ES,1,T,8,PLLA,Plantago ,lanceolata,6,inf ,
2015,RT,SH,12-Jun,1,ES,1,T,9,PLLA,Plantago ,lanceolata,22,inf ,
2015,RT,SH,12-Jun,1,ES,1,T,9,pink penstemon,CHECK,CHECK,3,,collected
2015,RT,SH,12-Jun,1,ES,1,T,10,none,none,none,0,,
2015,RT,SH,12-Jun,1,ES,2,T,1,none,none,none,0,,
2015,RT,SH,12-Jun,1,ES,2,T,2,none,none,none,0,,
2015,RT,SH,12-Jun,1,ES,2,T,3,none,none,none,0,,
2015,RT,SH,12-Jun,1,ES,2,T,4,ANAR,Anagallis,arvensis,5,flr,
2015,RT,SH,12-Jun,1,ES,2,T,5,none,none,none,0,,
2015,RT,SH,12-Jun,1,ES,2,T,6,none,none,none,0,,
2015,RT,SH,12-Jun,1,ES,2,T,7,none,none,none,0,,
2015,RT,SH,12-Jun,1,ES,2,T,8,none,none,none,0,,
2015,RT,SH,12-Jun,1,ES,2,T,9,CIAR4,Cirsium,arvense,1,inf ,
2015,RT,SH,12-Jun,1,ES,2,T,10,SILA21,Silene,latifolia,1,flr,
2015,RT,AL,17-Jun,1,ES,1,C,1,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,1,C,2,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,1,C,3,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,1,C,4,MYLA,Myosotis,laxa,18,flr,
2015,RT,AL,17-Jun,1,ES,1,C,5,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,1,C,6,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,1,C,7,CORA6,Cornus,racemosa,4,flr,
2015,RT,AL,17-Jun,1,ES,1,C,8,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,1,C,9,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,1,C,10,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,2,C ,1,CORA6,Cornus,racemosa,82,flr,
2015,RT,AL,17-Jun,1,ES,2,C ,2,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,2,C ,3,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,2,C ,4,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,2,C ,5,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,2,C ,6,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,2,C ,7,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,2,C ,8,MYLA,Myosotis,laxa,23,flr,
2015,RT,AL,17-Jun,1,ES,2,C ,9,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,2,C ,10,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,2,T,1,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,2,T,2,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,2,T,3,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,2,T,4,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,2,T,5,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,2,T,6,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,2,T,7,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,2,T,8,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,2,T,9,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,2,T,10,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,1,T,1,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,1,T,2,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,1,T,3,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,1,T,4,ERST3,Erigeron,strigosus,3,inf ,
2015,RT,AL,17-Jun,1,ES,1,T,5,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,1,T,6,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,1,T,7,ERST3,Erigeron,strigosus,5,inf ,
2015,RT,AL,17-Jun,1,ES,1,T,8,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,1,T,9,none,none,none,0,none,
2015,RT,AL,17-Jun,1,ES,1,T,10,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,1,C,1,CASI10,Calystegia,silvatica ,1,flr,
2015,RT,DR,19-Jun,1,MR,1,C,1,GATR2,Galium,trifidum ,5,flr,
2015,RT,DR,19-Jun,1,MR,1,C,2,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,1,C,3,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,1,C,4,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,1,C,5,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,1,C,6,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,1,C,7,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,1,C,8,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,1,C,9,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,1,C,10,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,2,C,1,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,2,C,2,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,2,C,3,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,2,C,4,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,2,C,5,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,2,C,6,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,2,C,7,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,2,C,8,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,2,C,9,VITE,Vicia,tetrasperma,3,flr,
2015,RT,DR,19-Jun,1,MR,2,C,10,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,1,T,1,RUHI2,Rudbeckia,hirta,26,inf ,
2015,RT,DR,19-Jun,1,MR,1,T,2,RUHI2,Rudbeckia,hirta,1,inf ,
2015,RT,DR,19-Jun,1,MR,1,T,3,RUHI2,Rudbeckia,hirta,3,inf ,
2015,RT,DR,19-Jun,1,MR,1,T,4,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,1,T,5,RUHI2,Rudbeckia,hirta,3,inf ,
2015,RT,DR,19-Jun,1,MR,1,T,6,RUHI2,Rudbeckia,hirta,5,inf ,
2015,RT,DR,19-Jun,1,MR,1,T,7,TRHY,Trifolium,hybridum,1,inf ,
2015,RT,DR,19-Jun,1,MR,1,T,8,RUHI2,Rudbeckia,hirta,7,inf ,
2015,RT,DR,19-Jun,1,MR,1,T,9,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,1,T,10,RUHI2,Rudbeckia,hirta,1,inf ,
2015,RT,DR,19-Jun,1,MR,2,T,1,RUHI2,Rudbeckia,hirta,52,inf ,
2015,RT,DR,19-Jun,1,MR,2,T,2,RUHI2,Rudbeckia,hirta,9,inf ,
2015,RT,DR,19-Jun,1,MR,2,T,3,RUHI2,Rudbeckia,hirta,7,inf ,
2015,RT,DR,19-Jun,1,MR,2,T,4,RUHI2,Rudbeckia,hirta,50,inf ,
2015,RT,DR,19-Jun,1,MR,2,T,5,RUHI2,Rudbeckia,hirta,25,inf ,
2015,RT,DR,19-Jun,1,MR,2,T,6,RUHI2,Rudbeckia,hirta,2,inf ,
2015,RT,DR,19-Jun,1,MR,2,T,7,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,2,T,8,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,2,T,9,none,none,none,0,none,
2015,RT,DR,19-Jun,1,MR,2,T,10,none,none,none,0,none,
2015,RT,URWA,19-Jun,1,JZ,1,T,1,none,none,none,0,none,
2015,RT,URWA,19-Jun,1,JZ,1,T,2,none,none,none,0,none,
2015,RT,URWA,19-Jun,1,JZ,1,T,3,PEDI,Penstemon,digitalis,17,flr,
2015,RT,URWA,19-Jun,1,JZ,1,T,4,none,none,none,0,none,
2015,RT,URWA,19-Jun,1,JZ,1,T,5,ERAN,Erigeron ,annuus,1,inf ,
2015,RT,URWA,19-Jun,1,JZ,1,T,6,PEDI,Penstemon,digitalis,25,flr,
2015,RT,URWA,19-Jun,1,JZ,1,T,7,PEDI,Penstemon,digitalis,24,flr,
2015,RT,URWA,19-Jun,1,JZ,1,T,8,GAMO,Galium,mollugo,400,flr,
2015,RT,URWA,19-Jun,1,JZ,1,T,8,TRAU2,Trifolium,aureum,1,inf ,
2015,RT,URWA,19-Jun,1,JZ,1,T,9,GAMO,Galium,mollugo,34,flr,
2015,RT,URWA,19-Jun,1,JZ,1,T,10,GAMO,Galium,mollugo,300,flr,
2015,RT,URWA,19-Jun,1,JZ,1,T,10,ACMI2,Achillea,millefolium,137,flr,
2015,RT,URWA,19-Jun,1,JZ,1,C ,1,TRAU2,Trifolium,aureum,3,inf ,
2015,RT,URWA,19-Jun,1,JZ,1,C ,1,ACMI2,Achillea,millefolium,23,flr,
2015,RT,URWA,19-Jun,1,JZ,1,C ,1,PLLA,Plantago ,lanceolata,1,inf ,
2015,RT,URWA,19-Jun,1,JZ,1,C ,1,APCA,Apocynum,cannabium,4,flr,
2015,RT,URWA,19-Jun,1,JZ,1,C ,1,TRCA5,Trifolium,campestre,3,inf ,
2015,RT,URWA,19-Jun,1,JZ,1,C ,2,PLLA,Plantago ,lanceolata,41,inf ,
2015,RT,URWA,19-Jun,1,JZ,1,C ,2,TRCA5,Trifolium,campestre,5,inf ,
2015,RT,URWA,19-Jun,1,JZ,1,C ,3,PLLA,Plantago ,lanceolata,2,inf ,
2015,RT,URWA,19-Jun,1,JZ,1,C ,3,APCA,Apocynum,cannabium,15,flr,
2015,RT,URWA,19-Jun,1,JZ,1,C ,3,TRCA5,Trifolium,campestre,2,inf ,
2015,RT,URWA,19-Jun,1,JZ,1,C ,3,VITE,Vicia,tetrasperma,1,flr,
2015,RT,URWA,19-Jun,1,JZ,1,C ,4,GAMO,Galium,mollugo,100,flr,
2015,RT,URWA,19-Jun,1,JZ,1,C ,4,PLLA,Plantago ,lanceolata,2,inf ,
2015,RT,URWA,19-Jun,1,JZ,1,C ,4,APCA,Apocynum,cannabium,200,flr,
2015,RT,URWA,19-Jun,1,JZ,1,C ,5,APCA,Apocynum,cannabium,8,flr,
2015,RT,URWA,19-Jun,1,JZ,1,C ,6,GAMO,Galium,mollugo,50,flr,
2015,RT,URWA,19-Jun,1,JZ,1,C ,6,APCA,Apocynum,cannabium,6,flr,
2015,RT,URWA,19-Jun,1,JZ,1,C ,7,PLLA,Plantago ,lanceolata,4,inf ,
2015,RT,URWA,19-Jun,1,JZ,1,C ,7,DIAR,Dianthus,armeria,1,flr,
2015,RT,URWA,19-Jun,1,JZ,1,C ,8,PLLA,Plantago ,lanceolata,2,inf ,
2015,RT,URWA,19-Jun,1,JZ,1,C ,8,APCA,Apocynum,cannabium,37,flr,
2015,RT,URWA,19-Jun,1,JZ,1,C ,8,CEFO2,Cerastium,fontanum,1,flr,
2015,RT,URWA,19-Jun,1,JZ,1,C ,9,APCA,Apocynum,cannabium,42,flr,
2015,RT,URWA,19-Jun,1,JZ,1,C ,10,PLLA,Plantago ,lanceolata,1,inf ,
2015,RT,URWA,19-Jun,1,JZ,1,C ,10,APCA,Apocynum,cannabium,10,flr,
2015,RT,URWA,19-Jun,1,JZ,1,C ,10,LOCO6,Lotus,corniculatus,6,flr,
2015,RT,URWA,19-Jun,1,JZ,2,C,1,APCA,Apocynum,cannabium,24,flr,
2015,RT,URWA,19-Jun,1,JZ,2,C,1,TRCA5,Trifolium,campestre,2,inf ,
2015,RT,URWA,19-Jun,1,JZ,2,C,2,APCA,Apocynum,cannabium,50,flr,
2015,RT,URWA,19-Jun,1,JZ,2,C,2,GAMO,Galium,mollugo,50,flr,
2015,RT,URWA,19-Jun,1,JZ,2,C,3,APCA,Apocynum,cannabium,75,flr,
2015,RT,URWA,19-Jun,1,JZ,2,C,3,PLLA,Plantago ,lanceolata,2,inf ,
2015,RT,URWA,19-Jun,1,JZ,2,C,4,APCA,Apocynum,cannabium,175,flr,
2015,RT,URWA,19-Jun,1,JZ,2,C,4,ACMI2,Achillea,millefolium,120,flr,
2015,RT,URWA,19-Jun,1,JZ,2,C,5,none,none,none,0,none,
2015,RT,URWA,19-Jun,1,JZ,2,C,6,APCA,Apocynum,cannabium,100,flr,
2015,RT,URWA,19-Jun,1,JZ,2,C,6,TRCA5,Trifolium,campestre,5,inf ,
2015,RT,URWA,19-Jun,1,JZ,2,C,6,LOCO6,Lotus,corniculatus,2,flr,
2015,RT,URWA,19-Jun,1,JZ,2,C,6,SIAN3,Sisyrinchium,angustifolium,2,flr,
2015,RT,URWA,19-Jun,1,JZ,2,C,7,APCA,Apocynum,cannabium,75,flr,
2015,RT,URWA,19-Jun,1,JZ,2,C,7,TRCA5,Trifolium,campestre,16,inf ,
2015,RT,URWA,19-Jun,1,JZ,2,C,7,ACMI2,Achillea,millefolium,170,flr,
2015,RT,URWA,19-Jun,1,JZ,2,C,8,TRCA5,Trifolium,campestre,5,inf ,
2015,RT,URWA,19-Jun,1,JZ,2,C,8,PLLA,Plantago ,lanceolata,1,inf ,
2015,RT,URWA,19-Jun,1,JZ,2,C,8,CEFO2,Cerastium,fontanum,1,flr,
2015,RT,URWA,19-Jun,1,JZ,2,C,9,GAMO,Galium,mollugo,2000,flr,
2015,RT,URWA,19-Jun,1,JZ,2,C,9,LEVU,Leucanthemum,vulgare,3,flr,
2015,RT,URWA,19-Jun,1,JZ,2,C,10,APCA,Apocynum,cannabium,8,flr,
2015,RT,URWA,19-Jun,1,JZ,2,T,1,PEDI,Penstemon,digitalis,3,flr,
2015,RT,URWA,19-Jun,1,JZ,2,T,1,TRAU2,Trifolium,aureum,4,inf ,
2015,RT,URWA,19-Jun,1,JZ,2,T,2,PEDI,Penstemon,digitalis,3,flr,
2015,RT,URWA,19-Jun,1,JZ,2,T,3,PEDI,Penstemon,digitalis,4,flr,
2015,RT,URWA,19-Jun,1,JZ,2,T,4,TRAU2,Trifolium,aureum,3,inf ,
2015,RT,URWA,19-Jun,1,JZ,2,T,5,none,none,none,0,none,
2015,RT,URWA,19-Jun,1,JZ,2,T,6,PEDI,Penstemon,digitalis,6,flr,
2015,RT,URWA,19-Jun,1,JZ,2,T,7,PEDI,Penstemon,digitalis,5,flr,
2015,RT,URWA,19-Jun,1,JZ,2,T,8,none,none,none,0,none,
2015,RT,URWA,19-Jun,1,JZ,2,T,9,GAMO,Galium,mollugo,2,flr,
2015,RT,URWA,19-Jun,1,JZ,2,T,10,GAMO,Galium,mollugo,200,flr,
2015,RT,AB,30-Jun,2,RT,2,T,1,HYRA3,Hypochaeris,radicata,4,inf ,
2015,ES,AB,30-Jun,2,RT,2,T,1,MOFI,Monarda,fistulosa,8,flr,
2015,ES,AB,30-Jun,2,RT,2,T,2,MOFI,Monarda,fistulosa,37,inf,
2015,ES,AB,30-Jun,2,RT,2,T,2,TRAR4,Trifolium,arvense,37,inf,
2015,ES,AB,30-Jun,2,RT,2,T,3,MOFI,Monarda,fistulosa,56,flr,
2015,ES,AB,30-Jun,2,RT,2,T,3,TRAR4,Trifolium,arvense,248,inf,
2015,ES,AB,30-Jun,2,RT,2,T,3,HEHE5,Heliopsis,helianthoides,1,inf,
2015,ES,AB,30-Jun,2,RT,2,T,4,HYRA3,Hypochaeris,radicata,3,inf,
2015,ES,AB,30-Jun,2,RT,2,T,4,MOFI,Monarda,fistulosa,24,flr,
2015,ES,AB,30-Jun,2,RT,2,T,4,TRAR4,Trifolium,arvense,189,inf,
2015,ES,AB,30-Jun,2,RT,2,T,4,TRRE3,Trifolium,repens,15,inf,
2015,ES,AB,30-Jun,2,RT,2,T,4,RUHI2,Rudbeckia,hirta,3,inf,
2015,ES,AB,30-Jun,2,RT,2,T,5,MOFI,Monarda,fistulosa,5,flr,
2015,ES,AB,30-Jun,2,RT,2,T,5,TRAR4,Trifolium,arvense,61,inf,
2015,ES,AB,30-Jun,2,RT,2,T,6,TRAR4,Trifolium,arvense,35,inf,
2015,ES,AB,30-Jun,2,RT,2,T,7,MOFI,Monarda,fistulosa,32,flr,
2015,ES,AB,30-Jun,2,RT,2,T,7,TRAR4,Trifolium,arvense,16,inf,
2015,ES,AB,30-Jun,2,RT,2,T,7,TRRE3,Trifolium,repens,10,inf,
2015,ES,AB,30-Jun,2,RT,2,T,8,HYRA3,Hypochaeris,radicata,1,inf,
2015,ES,AB,30-Jun,2,RT,2,T,8,MOFI,Monarda,fistulosa,40,flr,
2015,ES,AB,30-Jun,2,RT,2,T,8,TRAR4,Trifolium,arvense,3,inf,
2015,ES,AB,30-Jun,2,RT,2,T,8,HEHE5,Heliopsis,helianthoides,4,inf,
2015,ES,AB,30-Jun,2,RT,2,T,8,TRRE3,Trifolium,repens,14,inf,
2015,ES,AB,30-Jun,2,RT,2,T,9,MOFI,Monarda,fistulosa,32,flr,
2015,ES,AB,30-Jun,2,RT,2,T,9,TRAR4,Trifolium,arvense,330,inf,
2015,ES,AB,30-Jun,2,RT,2,T,9,RUHI2,Rudbeckia,hirta,1,inf,
2015,ES,AB,30-Jun,2,RT,2,T,10,HYRA3,Hypochaeris,radicata,1,inf,
2015,ES,AB,30-Jun,2,RT,2,T,10,MOFI,Monarda,fistulosa,65,flr,
2015,ES,AB,30-Jun,2,RT,2,T,10,TRAR4,Trifolium,arvense,122,inf,
2015,ES,AB,30-Jun,2,RT,1,C,1,none,none,none,0,none,
2015,ES,AB,30-Jun,2,RT,1,C,2,none,none,none,0,none,
2015,ES,AB,30-Jun,2,RT,1,C,3,none,none,none,0,none,
2015,ES,AB,30-Jun,2,RT,1,C,4,none,none,none,0,none,
2015,ES,AB,30-Jun,2,RT,1,C,5,none,none,none,0,none,
2015,ES,AB,30-Jun,2,RT,1,C,6,none,none,none,0,none,
2015,ES,AB,30-Jun,2,RT,1,C,7,none,none,none,0,none,
2015,ES,AB,30-Jun,2,RT,1,C,8,none,none,none,0,none,
2015,ES,AB,30-Jun,2,RT,1,C,9,none,none,none,0,none,
2015,ES,AB,30-Jun,2,RT,1,C,10,none,none,none,0,none,
2015,ES,AB,30-Jun,2,RT,2,C,1,ASTU,Asclepias,tuberosa,17,flr,
2015,ES,AB,30-Jun,2,RT,2,C,2,none,none,none,0,none,
2015,ES,AB,30-Jun,2,RT,2,C,3,none,none,none,0,none,
2015,ES,AB,30-Jun,2,RT,2,C,4,none,none,none,0,none,
2015,ES,AB,30-Jun,2,RT,2,C,5,none,none,none,0,none,
2015,ES,AB,30-Jun,2,RT,2,C,6,none,none,none,0,none,
2015,ES,AB,30-Jun,2,RT,2,C,7,none,none,none,0,none,
2015,ES,AB,30-Jun,2,RT,2,C,8,none,none,none,0,none,
2015,ES,AB,30-Jun,2,RT,2,C,9,none,none,none,0,none,
2015,ES,AB,30-Jun,2,RT,2,C,10,none,none,none,0,none,
2015,ES,AB,30-Jun,2,RT,1,T,1,RUHI2,Rudbeckia,hirta,1,inf,
2015,ES,AB,30-Jun,2,RT,1,T,1,HYRA3,Hypochaeris,radicata,1,inf,
2015,ES,AB,30-Jun,2,RT,1,T,2,RUHI2,Rudbeckia,hirta,2,inf,
2015,ES,AB,30-Jun,2,RT,1,T,2,MOFI,Monarda,fistulosa,1,flr,
2015,ES,AB,30-Jun,2,RT,1,T,2,TRAR4,Trifolium,arvense,7,inf,
2015,ES,AB,30-Jun,2,RT,1,T,3,TRAR4,Trifolium,arvense,90,inf,
2015,ES,AB,30-Jun,2,RT,1,T,4,MOFI,Monarda,fistulosa,25,flr,
2015,ES,AB,30-Jun,2,RT,1,T,4,TRAR4,Trifolium,arvense,64,inf,
2015,ES,AB,30-Jun,2,RT,1,T,4,TRRE3,Trifolium,repens,10,inf,
2015,ES,AB,30-Jun,2,RT,1,T,4,HEHE5,Heliopsis,helianthoides,3,inf,
2015,ES,AB,30-Jun,2,RT,1,T,5,MOFI,Monarda,fistulosa,33,flr,
2015,ES,AB,30-Jun,2,RT,1,T,5,TRRE3,Trifolium,repens,8,inf,
2015,ES,AB,30-Jun,2,RT,1,T,5,HEHE5,Heliopsis,helianthoides,1,inf,
2015,ES,AB,30-Jun,2,RT,1,T,6,RUHI2,Rudbeckia,hirta,1,inf,
2015,ES,AB,30-Jun,2,RT,1,T,6,TRAR4,Trifolium,arvense,49,inf,
2015,ES,AB,30-Jun,2,RT,1,T,6,ACMI2,Achillea,millefolium,6,inf,
2015,ES,AB,30-Jun,2,RT,1,T,7,HYRA3,Hypochaeris,radicata,4,inf,
2015,ES,AB,30-Jun,2,RT,1,T,7,MOFI,Monarda,fistulosa,16,flr,
2015,ES,AB,30-Jun,2,RT,1,T,7,TRAR4,Trifolium,arvense,17,inf,
2015,ES,AB,30-Jun,2,RT,1,T,7,RUHI2,Rudbeckia,hirta,1,inf,
2015,ES,AB,30-Jun,2,RT,1,T,8,MOFI,Monarda,fistulosa,54,flr,
2015,ES,AB,30-Jun,2,RT,1,T,8,TRAR4,Trifolium,arvense,180,inf,
2015,ES,AB,30-Jun,2,RT,1,T,8,HEHE5,Heliopsis,helianthoides,2,inf,
2015,ES,AB,30-Jun,2,RT,1,T,9,MOFI,Monarda,fistulosa,54,flr,
2015,ES,AB,30-Jun,2,RT,1,T,9,HEHE5,Heliopsis,helianthoides,2,inf,
2015,ES,AB,30-Jun,2,RT,1,T,10,HEHE5,Heliopsis,helianthoides,1,inf,
2015,ES,ME,22-Jun,1,JZ,2,C,1,none,none,none,0,none,
2015,ES,ME,22-Jun,1,JZ,2,C,2,none,none,none,0,none,
2015,ES,ME,22-Jun,1,JZ,2,C,3,none,none,none,0,none,
2015,ES,ME,22-Jun,1,JZ,2,C,4,none,none,none,0,none,
2015,ES,ME,22-Jun,1,JZ,2,C,5,none,none,none,0,none,
2015,ES,ME,22-Jun,1,JZ,2,C,6,none,none,none,0,none,
2015,ES,ME,22-Jun,1,JZ,2,C,7,none,none,none,0,none,
2015,ES,ME,22-Jun,1,JZ,2,C,8,none,none,none,0,none,
2015,ES,ME,22-Jun,1,JZ,2,C,9,none,none,none,0,none,
2015,ES,ME,22-Jun,1,JZ,2,C,10,none,none,none,0,none,
2015,ES,ME,22-Jun,1,JZ,1,C,1,none,none,none,0,none,
2015,ES,ME,22-Jun,1,JZ,1,C,2,none,none,none,0,none,
2015,ES,ME,22-Jun,1,JZ,1,C,3,GATR2,Galium,trifidum,8,flr,
2015,ES,ME,22-Jun,1,JZ,1,C,4,none,none,none,0,none,
2015,ES,ME,22-Jun,1,JZ,1,C,5,none,none,none,0,none,
2015,ES,ME,22-Jun,1,JZ,1,C,6,none,none,none,0,none,
2015,ES,ME,22-Jun,1,JZ,1,C,7,none,none,none,0,none,
2015,ES,ME,22-Jun,1,JZ,1,C,8,none,none,none,0,none,
2015,ES,ME,22-Jun,1,JZ,1,C,9,none,none,none,0,none,
2015,ES,ME,22-Jun,1,JZ,1,C,10,none,none,none,0,none,
2015,ES,ME,22-Jun,1,JZ,2,T,1,TRPR2,Trifolium,pratense,8,inf,
2015,ES,ME,22-Jun,1,JZ,2,T,2,DIAR,Dianthus,armeria,8,flr,
2015,ES,ME,22-Jun,1,JZ,2,T,2,TRRE3,Trifolium,repens,2,inf,
2015,ES,ME,22-Jun,1,JZ,2,T,3,TRRE3,Trifolium,repens,1,inf,
2015,ES,ME,22-Jun,1,JZ,2,T,3,ERST3,Erigeron,strigosus,14,inf,
2015,ES,ME,22-Jun,1,JZ,2,T,3,OXST,Oxalis,stricta,1,flr,
2015,ES,ME,22-Jun,1,JZ,2,T,4,ERST3,Erigeron,strigosus,6,inf,
2015,ES,ME,22-Jun,1,JZ,2,T,4,PLLA,Plantago,lanceolata,2,inf,
2015,ES,ME,22-Jun,1,JZ,2,T,4,ANAR,Anagallis,arvensis,8,flr,
2015,ES,ME,22-Jun,1,JZ,2,T,5,TRPR2,Trifolium,pratense,1,inf,
2015,ES,ME,22-Jun,1,JZ,2,T,5,TRRE3,Trifolium,repens,2,inf,
2015,ES,ME,22-Jun,1,JZ,2,T,6,DIAR,Dianthus,armeria,8,flr,
2015,ES,ME,22-Jun,1,JZ,2,T,6,ERST3,Erigeron,strigosus,42,inf,
2015,ES,ME,22-Jun,1,JZ,2,T,7,DIAR,Dianthus,armeria,3,flr,
2015,ES,ME,22-Jun,1,JZ,2,T,8,TRPR2,Trifolium,pratense,1,inf,
2015,ES,ME,22-Jun,1,JZ,2,T,8,DIAR,Dianthus,armeria,8,flr,
2015,ES,ME,22-Jun,1,JZ,2,T,8,ERST3,Erigeron,strigosus,7,inf,
2015,ES,ME,22-Jun,1,JZ,2,T,9,TRPR2,Trifolium,pratense,4,inf,
2015,ES,ME,22-Jun,1,JZ,2,T,9,DIAR,Dianthus,armeria,16,flr,
2015,ES,ME,22-Jun,1,JZ,2,T,10,DIAR,Dianthus,armeria,24,flr,
2015,ES,ME,22-Jun,1,JZ,2,T,10,ERST3,Erigeron,strigosus,9,inf,
2015,ES,ME,22-Jun,1,JZ,1,T,1,ERST3,Erigeron,strigosus,26,inf,
2015,ES,ME,22-Jun,1,JZ,1,T,2,MELU,Medicago,lupulina,2,inf,
2015,ES,ME,22-Jun,1,JZ,1,T,2,MEOF,Melilotus,officinalis,5,flr,
2015,ES,ME,22-Jun,1,JZ,1,T,3,MELU,Medicago,lupulina,1,inf,
2015,ES,ME,22-Jun,1,JZ,1,T,3,TRHY,Trifolium,hybridum,2,inf,
2015,ES,ME,22-Jun,1,JZ,1,T,3,PONO3,Potentilla,norvegica,1,flr,
2015,ES,ME,22-Jun,1,JZ,1,T,4,none,none,none,0,none,
2015,ES,ME,22-Jun,1,JZ,1,T,5,TRPR2,Trifolium,pratense,2,inf,
2015,ES,ME,22-Jun,1,JZ,1,T,6,ERST3,Erigeron,strigosus,2,inf,
2015,ES,ME,22-Jun,1,JZ,1,T,7,none,none,none,0,none,
2015,ES,ME,22-Jun,1,JZ,1,T,8,ERST3,Erigeron,strigosus,1,inf,
2015,ES,ME,22-Jun,1,JZ,1,T,9,none,none,none,0,none,
2015,ES,ME,22-Jun,1,JZ,1,T,10,none,none,none,0,none,
2015,ES,SH,29-Jun,2,JZ,2,T,1,SILA21,Silene,latifolia,3,flr,
2015,ES,SH,29-Jun,2,JZ,2,T,1,PLLA,Plantago,lanceolata,7,inf,
2015,ES,SH,29-Jun,2,JZ,2,T,2,PLLA,Plantago,lanceolata,8,inf,
