uniqueID,sc,year,round,fdate,site,AM_PM,transect,treatment,L_R,genus,species,gs,ssp,sex,detby,Taxonomy_notes,det_date,basicID,non_bee_desc1,plant_code,plant_genus_2013,plant_species_2013,plant_genus,plant_species,genus_species,planted,coll,lat,lon,spec_notes,plant_check1,plant_check2,error_redo,problem?
NAT.CIG2012_0581,2012_ABT,2012,2,7/9/12,AB,PM,2,T,L,Bombus,griseocollis,Bombus_griseocollis,,f,J.Ascher,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_0582,2012_ABT,2012,2,7/9/12,AB,PM,2,T,L,Bombus,griseocollis,Bombus_griseocollis,,f,J.Ascher,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_0583,2012_ABT,2012,2,7/9/12,AB,PM,2,T,L,Bombus,griseocollis,Bombus_griseocollis,,f,J.Ascher,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1287,2012_ABT,2012,2,7/9/12,AB,PM,2,T,R,Melissodes,bimaculata,Melissodes_bimaculata,,m,J.Ascher,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1356,2012_ABT,2012,2,7/9/12,AB,PM,2,T,L,Xylocopa,virginica,Xylocopa_virginica,,f,J.Ascher,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1398,2012_ABT,2012,2,7/9/12,AB,PM,2,T,L,,,,,,J.Ascher,,0000-00-00,non-bee,,MOFI,0,0,Monarda,fistulosa,Monarda_fistulosa,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_0240,2012_ABT,2012,2,7/9/12,AB,PM,3,T,L,Bombus,griseocollis,Bombus_griseocollis,,m,J.Ascher,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,BGJ,39.780504,-74.767308,,,,,
NAT.CIG2012_0303,2012_ABT,2012,2,7/9/12,AB,PM,3,T,R,Bombus,griseocollis,Bombus_griseocollis,,q,J.Ascher,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,BGJ,39.780504,-74.767308,,,,,
NAT.CIG2012_0335,2012_ABT,2012,2,7/9/12,AB,PM,3,T,R,Bombus,griseocollis,Bombus_griseocollis,,f,J.Ascher,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,BGJ,39.780504,-74.767308,,,,,
NAT.CIG2012_0336,2012_ABT,2012,2,7/9/12,AB,PM,3,T,L,Bombus,griseocollis,Bombus_griseocollis,,f,J.Ascher,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,BGJ,39.780504,-74.767308,,,,,
NAT.CIG2012_0305,2012_ABT,2012,2,7/9/12,AB,PM,4,T,L,Bombus,griseocollis,Bombus_griseocollis,,q,J.Ascher,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_0129,2012_ABT,2012,2,7/9/12,AB,PM,4,T,L,Bombus,bimaculatus,Bombus_bimaculatus,,f,J.Ascher,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_0247,2012_ABT,2012,2,7/9/12,AB,PM,4,T,R,Bombus,griseocollis,Bombus_griseocollis,,m,J.Ascher,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_0248,2012_ABT,2012,2,7/9/12,AB,PM,4,T,R,Bombus,griseocollis,Bombus_griseocollis,,m,J.Ascher,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_0306,2012_ABT,2012,2,7/9/12,AB,PM,4,T,R,Bombus,griseocollis,Bombus_griseocollis,,q,J.Ascher,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1357,2012_ABT,2012,2,7/9/12,AB,PM,4,T,R,Xylocopa,virginica,Xylocopa_virginica,,f,J.Ascher,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1399,2012_ABT,2012,2,7/9/12,AB,PM,4,T,R,,,,,,J.Ascher,,0000-00-00,non-bee,,MOFI,0,0,Monarda,fistulosa,Monarda_fistulosa,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1400,2012_ABT,2012,2,7/9/12,AB,AM,1,T,R,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,BGJ,39.780504,-74.767308,,,,,
NAT.CIG2012_1401,2012_ABT,2012,2,7/9/12,AB,AM,1,T,R,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,BGJ,39.780504,-74.767308,,,,,
NAT.CIG2012_1406,2012_ABT,2012,2,7/9/12,AB,AM,2,T,R,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1407,2012_ABT,2012,2,7/9/12,AB,AM,2,T,L,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1408,2012_ABT,2012,2,7/9/12,AB,AM,2,T,L,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1409,2012_ABT,2012,2,7/9/12,AB,AM,2,T,L,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1410,2012_ABT,2012,2,7/9/12,AB,AM,2,T,L,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1411,2012_ABT,2012,2,7/9/12,AB,AM,2,T,L,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1412,2012_ABT,2012,2,7/9/12,AB,AM,2,T,L,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1402,2012_ABT,2012,2,7/9/12,AB,AM,3,T,R,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,BGJ,39.780504,-74.767308,,,,,
NAT.CIG2012_1403,2012_ABT,2012,2,7/9/12,AB,AM,3,T,R,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,BGJ,39.780504,-74.767308,,,,,
NAT.CIG2012_1404,2012_ABT,2012,2,7/9/12,AB,AM,3,T,R,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,BGJ,39.780504,-74.767308,,,,,
NAT.CIG2012_1405,2012_ABT,2012,2,7/9/12,AB,AM,3,T,L,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,BGJ,39.780504,-74.767308,,,,,
NAT.CIG2012_1413,2012_ABT,2012,2,7/9/12,AB,AM,4,T,L,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1414,2012_ABT,2012,2,7/9/12,AB,PM,1,T,R,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,BGJ,39.780504,-74.767308,,,,,
NAT.CIG2012_1415,2012_ABT,2012,2,7/9/12,AB,PM,2,T,L,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1416,2012_ABT,2012,2,7/9/12,AB,PM,2,T,L,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1417,2012_ABT,2012,2,7/9/12,AB,PM,2,T,L,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1418,2012_ABT,2012,2,7/9/12,AB,PM,2,T,L,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1419,2012_ABT,2012,2,7/9/12,AB,PM,2,T,L,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1420,2012_ABT,2012,2,7/9/12,AB,PM,2,T,R,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1421,2012_ABT,2012,2,7/9/12,AB,PM,2,T,R,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1422,2012_ABT,2012,2,7/9/12,AB,PM,2,T,R,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1423,2012_ABT,2012,2,7/9/12,AB,PM,4,T,R,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1424,2012_ABT,2012,2,7/9/12,AB,PM,4,T,R,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1425,2012_ABT,2012,2,7/9/12,AB,PM,4,T,R,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1426,2012_ABT,2012,2,7/9/12,AB,PM,4,T,R,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1427,2012_ABT,2012,2,7/9/12,AB,PM,4,T,L,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1428,2012_ABT,2012,2,7/9/12,AB,PM,4,T,L,,,,,,J.Ascher,,0000-00-00,non-bee,,RUHI,0,0,Rudbeckia,hirta,Rudbeckia_hirta,no,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_0338,2012_ABT,2012,2,7/9/12,AB,AM,2,T,R,Bombus,griseocollis,Bombus_griseocollis,,f,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_0249,2012_ABT,2012,2,7/9/12,AB,AM,3,T,R,Bombus,griseocollis,Bombus_griseocollis,,m,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,BGJ,39.780504,-74.767308,,,,,
NAT.CIG2012_0860,2012_ABT,2012,2,7/9/12,AB,PM,1,T,L,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,BGJ,39.780504,-74.767308,,,,,
NAT.CIG2012_1068,2012_ABT,2012,2,7/9/12,AB,PM,1,T,R,Halictus,parallelus,Halictus_parallelus,,f,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,BGJ,39.780504,-74.767308,,,,,
NAT.CIG2012_0564,2012_ABT,2012,2,7/9/12,AB,PM,2,T,L,Bombus,griseocollis,Bombus_griseocollis,,m,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_0584,2012_ABT,2012,2,7/9/12,AB,PM,2,T,R,Bombus,griseocollis,Bombus_griseocollis,,f,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1070,2012_ABT,2012,2,7/9/12,AB,PM,2,T,L,Halictus,parallelus,Halictus_parallelus,,f,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1258,2012_ABT,2012,2,7/9/12,AB,PM,2,T,L,Megachile,mendica,Megachile_mendica,,m,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1259,2012_ABT,2012,2,7/9/12,AB,PM,2,T,L,Megachile,mendica,Megachile_mendica,,m,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_0563,2012_ABT,2012,2,7/9/12,AB,PM,3,T,L,Bombus,griseocollis,Bombus_griseocollis,,m,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,BGJ,39.780504,-74.767308,,,,,
NAT.CIG2012_1069,2012_ABT,2012,2,7/9/12,AB,PM,3,T,R,Halictus,parallelus,Halictus_parallelus,,f,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,BGJ,39.780504,-74.767308,,,,,
NAT.CIG2012_1257,2012_ABT,2012,2,7/9/12,AB,PM,3,T,L,Megachile,mendica,Megachile_mendica,,m,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,BGJ,39.780504,-74.767308,,,,,
NAT.CIG2012_1071,2012_ABT,2012,2,7/9/12,AB,PM,4,T,L,Halictus,parallelus,Halictus_parallelus,,f,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_1260,2012_ABT,2012,2,7/9/12,AB,PM,4,T,R,Megachile,mendica,Megachile_mendica,,m,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,DPC,39.780504,-74.767308,,,,,
NAT.CIG2012_0783,2012_ALT,2012,2,6/27/12,AL,AM,3,T,L,Ceratina,strenua,Ceratina_strenua,,f,J.Ascher,,0000-00-00,bee,,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,DPC,40.926863,-74.813052,,,,,
NAT.CIG2012_0793,2012_ALT,2012,2,6/27/12,AL,AM,3,T,L,Ceratina,sp,Ceratina_sp,,,J.Ascher,,0000-00-00,bee,,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,DPC,40.926863,-74.813052,,,,,
NAT.CIG2012_0794,2012_ALT,2012,2,6/27/12,AL,AM,3,T,R,Ceratina,sp,Ceratina_sp,,,J.Ascher,,0000-00-00,bee,,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,DPC,40.926863,-74.813052,,,,,
NAT.CIG2012_0795,2012_ALT,2012,2,6/27/12,AL,AM,3,T,R,Ceratina,sp,Ceratina_sp,,,J.Ascher,,0000-00-00,bee,,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,DPC,40.926863,-74.813052,,,,,
NAT.CIG2012_0866,2012_ALT,2012,2,6/27/12,AL,AM,3,T,R,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,DPC,40.926863,-74.813052,,,,,
NAT.CIG2012_0059,2012_ALT,2012,2,6/27/12,AL,AM,4,T,R,Augochlora,pura,Augochlora_pura,pura,m,J.Ascher,,0000-00-00,bee,,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,GKN,40.926863,-74.813052,,,,,
NAT.CIG2012_0796,2012_ALT,2012,2,6/27/12,AL,AM,4,T,R,Ceratina,sp,Ceratina_sp,,,J.Ascher,,0000-00-00,bee,,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,GKN,40.926863,-74.813052,,,,,
NAT.CIG2012_1454,2012_ALT,2012,2,6/27/12,AL,PM,1,T,R,,,,,,J.Ascher,,0000-00-00,non-bee,,COLA5,0,0,Coreopsis,lanceolata,Coreopsis_lanceolata,no,BGJ,40.926863,-74.813052,,,,,
NAT.CIG2012_0797,2012_ALT,2012,2,6/27/12,AL,PM,4,T,R,Ceratina,sp,Ceratina_sp,,,J.Ascher,,0000-00-00,bee,,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,GKN,40.926863,-74.813052,,,,,
NAT.CIG2012_0798,2012_ALT,2012,2,6/27/12,AL,PM,4,T,R,Ceratina,sp,Ceratina_sp,,,J.Ascher,,0000-00-00,bee,,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,GKN,40.926863,-74.813052,,,,,
NAT.CIG2012_0799,2012_ALT,2012,2,6/27/12,AL,PM,4,T,R,Ceratina,sp,Ceratina_sp,,,J.Ascher,,0000-00-00,bee,,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,GKN,40.926863,-74.813052,,,,,
NAT.CIG2012_0867,2012_ALT,2012,2,6/27/12,AL,PM,4,T,R,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,GKN,40.926863,-74.813052,,,,,
NAT.CIG2012_0800,2012_ALT,2012,2,6/27/12,AL,AM,1,T,R,Ceratina,sp,Ceratina_sp,,,J.Ascher,,0000-00-00,bee,,COTI3,Coreopsis,tinctoria,Coreopsis,tinctoria,Coreopsis_tinctoria,yes,BGJ,40.926863,-74.813052,,,,,
NAT.CIG2012_0868,2012_ALT,2012,2,6/27/12,AL,AM,3,T,L,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,COTI3,Coreopsis,tinctoria,Coreopsis,tinctoria,Coreopsis_tinctoria,yes,DPC,40.926863,-74.813052,,,,,
NAT.CIG2012_0869,2012_ALT,2012,2,6/27/12,AL,AM,3,T,L,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,COTI3,Coreopsis,tinctoria,Coreopsis,tinctoria,Coreopsis_tinctoria,yes,DPC,40.926863,-74.813052,,,,,
NAT.CIG2012_0801,2012_ALT,2012,2,6/27/12,AL,PM,4,T,R,Ceratina,sp,Ceratina_sp,,,J.Ascher,,0000-00-00,bee,,COTI3,Coreopsis,tinctoria,Coreopsis,tinctoria,Coreopsis_tinctoria,yes,GKN,40.926863,-74.813052,,,,,
NAT.CIG2012_0804,2012_ALT,2012,2,6/27/12,AL,AM,1,T,L,Ceratina,sp,Ceratina_sp,,,J.Ascher,,0000-00-00,bee,,ERPH,Erigeron ,philadelphicus,Erigeron,philadelphicus,Erigeron_philadelphicus,no,BGJ,40.926863,-74.813052,,1,,,
NAT.CIG2012_0805,2012_ALT,2012,2,6/27/12,AL,PM,1,T,R,Ceratina,sp,Ceratina_sp,,,J.Ascher,,0000-00-00,bee,,ERPH,Erigeron ,philadelphicus,Erigeron,philadelphicus,Erigeron_philadelphicus,no,BGJ,40.926863,-74.813052,,1,,,
NAT.CIG2012_0784,2012_ALT,2012,2,6/27/12,AL,PM,1,T,R,Ceratina,strenua,Ceratina_strenua,,f,J.Ascher,,0000-00-00,bee,,ERPH,Erigeron ,philadelphicus,Erigeron,philadelphicus,Erigeron_philadelphicus,no,BGJ,40.926863,-74.813052,,1,,,
NAT.CIG2012_0806,2012_ALT,2012,2,6/27/12,AL,PM,1,T,L,Ceratina,sp,Ceratina_sp,,,J.Ascher,,0000-00-00,bee,,ERPH,Erigeron ,philadelphicus,Erigeron,philadelphicus,Erigeron_philadelphicus,no,BGJ,40.926863,-74.813052,,1,,,
NAT.CIG2012_1110,2012_ALT,2012,2,6/27/12,AL,PM,1,T,L,Lasioglossum,cressonii,Lasioglossum_cressonii,,f,J.Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_philadelphicus,no,BGJ,40.926863,-74.813052,,1,,,
NAT.CIG2012_0813,2012_ALT,2012,2,6/27/12,AL,PM,2,T,R,Ceratina,sp,Ceratina_sp,,,J.Ascher,,0000-00-00,bee,,ERPH,Erigeron ,philadelphicus,Erigeron,philadelphicus,Erigeron_philadelphicus,no,JWB,40.926863,-74.813052,,1,,,
NAT.CIG2012_1085,2012_ALT,2012,2,6/27/12,AL,PM,2,T,L,Lasioglossum,mitchelli_seeTN,Lasioglossum_mitchelli_seeTN,,f,J.Gibbs,cf,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_philadelphicus,no,JWB,40.926863,-74.813052,,1,,,
NAT.CIG2012_1098,2012_ALT,2012,2,6/27/12,AL,PM,2,T,R,Lasioglossum,coeruleum,Lasioglossum_coeruleum,,f,J.Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_philadelphicus,no,JWB,40.926863,-74.813052,,1,,,
NAT.CIG2012_1115,2012_ALT,2012,2,6/27/12,AL,PM,2,T,L,Lasioglossum,imitatum,Lasioglossum_imitatum,,,J.Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_philadelphicus,no,JWB,40.926863,-74.813052,,1,,,
NAT.CIG2012_0807,2012_ALT,2012,2,6/27/12,AL,PM,3,T,L,Ceratina,sp,Ceratina_sp,,,J.Ascher,,0000-00-00,bee,,ERPH,Erigeron ,philadelphicus,Erigeron,philadelphicus,Erigeron_philadelphicus,no,DPC,40.926863,-74.813052,,1,,,
NAT.CIG2012_0808,2012_ALT,2012,2,6/27/12,AL,PM,3,T,L,Ceratina,sp,Ceratina_sp,,,J.Ascher,,0000-00-00,bee,,ERPH,Erigeron ,philadelphicus,Erigeron,philadelphicus,Erigeron_philadelphicus,no,DPC,40.926863,-74.813052,,1,,,
NAT.CIG2012_0809,2012_ALT,2012,2,6/27/12,AL,PM,3,T,L,Ceratina,sp,Ceratina_sp,,,J.Ascher,,0000-00-00,bee,,ERPH,Erigeron ,philadelphicus,Erigeron,philadelphicus,Erigeron_philadelphicus,no,DPC,40.926863,-74.813052,,1,,,
NAT.CIG2012_0810,2012_ALT,2012,2,6/27/12,AL,PM,3,T,R,Ceratina,sp,Ceratina_sp,,,J.Ascher,,0000-00-00,bee,,ERPH,Erigeron ,philadelphicus,Erigeron,philadelphicus,Erigeron_philadelphicus,no,DPC,40.926863,-74.813052,,1,,,
NAT.CIG2012_0811,2012_ALT,2012,2,6/27/12,AL,PM,3,T,R,Ceratina,sp,Ceratina_sp,,,J.Ascher,,0000-00-00,bee,,ERPH,Erigeron ,philadelphicus,Erigeron,philadelphicus,Erigeron_philadelphicus,no,DPC,40.926863,-74.813052,,1,,,
NAT.CIG2012_0812,2012_ALT,2012,2,6/27/12,AL,PM,3,T,R,Ceratina,sp,Ceratina_sp,,,J.Ascher,,0000-00-00,bee,,ERPH,Erigeron ,philadelphicus,Erigeron,philadelphicus,Erigeron_philadelphicus,no,DPC,40.926863,-74.813052,,1,,,
NAT.CIG2012_0872,2012_ALT,2012,2,6/27/12,AL,PM,3,T,L,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,ERPH,Erigeron ,philadelphicus,Erigeron,philadelphicus,Erigeron_philadelphicus,no,DPC,40.926863,-74.813052,,1,,,
NAT.CIG2012_1159,2012_ALT,2012,2,6/27/12,AL,PM,3,T,R,Lasioglossum,versans,Lasioglossum_versans,,f,J.Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_philadelphicus,no,DPC,40.926863,-74.813052,,1,,,
NAT.CIG2012_0785,2012_ALT,2012,2,6/27/12,AL,PM,4,T,R,Ceratina,strenua,Ceratina_strenua,,f,J.Ascher,,0000-00-00,bee,,ERPH,Erigeron ,philadelphicus,Erigeron,philadelphicus,Erigeron_philadelphicus,no,GKN,40.926863,-74.813052,,1,,,
NAT.CIG2012_0873,2012_ALT,2012,2,6/27/12,AL,PM,4,T,R,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,ERPH,Erigeron ,philadelphicus,Erigeron,philadelphicus,Erigeron_philadelphicus,no,GKN,40.926863,-74.813052,,1,,,
NAT.CIG2012_1160,2012_ALT,2012,2,6/27/12,AL,PM,4,T,R,Lasioglossum,versans,Lasioglossum_versans,,f,J.Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_philadelphicus,no,GKN,40.926863,-74.813052,,1,,,
